Product_ID,Sale_Date,Sales_Rep,Quantity_Sold,Product_Category,Unit_Cost,Unit_Sale_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Total_Sale_Amount_No_Discount,Total_Sale_Amount_with_Discount,Total_Unit_Cost_of_Sale,Total_Profit_Per_Sale,Provence,Provence_and_Sales_Rep
1038,2023-02-09,Alice,16,Furniture,3899.7,4228.18,New,0.27,Cash,Retail,67650.88,49385.14,62395.2,-13010.06,Leinster,Leinster-Alice
1083,2023-01-25,David,34,Clothing,1167.91,1547.26,New,0.11,Bank Transfer,Online,52606.84,46820.09,39708.94,7111.15,Leinster,Leinster-David
1008,2023-09-18,Charlie,32,Food,921.32,1236.1,New,0.12,Credit Card,Online,39555.2,34808.58,29482.24,5326.34,Munster,Munster-Charlie
1065,2023-08-14,Bob,26,Clothing,4337.85,4612.49,Returning,0.01,Cash,Retail,119924.73999999999,118725.49,112784.1,5941.39,Connacht,Connacht-Bob
1086,2023-05-04,Bob,25,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,65650.5,60398.46,56217.75,4180.71,Connacht,Connacht-Bob
1017,2023-02-07,Charlie,2,Food,728.41,1094.92,New,0.24,Cash,Retail,2189.84,1664.28,1456.82,207.46,Connacht,Connacht-Charlie
1071,2023-11-24,Alice,12,Food,4317.95,4636.59,New,0.18,Credit Card,Retail,55639.08,45624.05,51815.399999999994,-6191.35,Connacht,Connacht-Alice
1089,2023-09-08,Bob,40,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,171038.4,131699.57,163586.4,-31886.83,Connacht,Connacht-Bob
1045,2023-06-25,Eve,9,Clothing,4920.34,5129.19,Returning,0.13,Credit Card,Online,46162.71,40161.56,44283.06,-4121.5,Munster,Munster-Eve
1004,2023-03-31,Charlie,12,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,60464.88,55023.04,54638.759999999995,384.28,Leinster,Leinster-Charlie
1036,2023-02-06,Charlie,26,Electronics,4266.36,4331.43,Returning,0.14,Credit Card,Retail,112617.18000000001,96850.77,110925.35999999999,-14074.59,Leinster,Leinster-Charlie
1070,2023-11-12,Bob,9,Electronics,310.24,451.81,Returning,0.1,Cash,Retail,4066.29,3659.66,2792.16,867.5,Munster,Munster-Bob
1031,2023-06-25,Alice,10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,8181.4,6136.05,5668.6,467.45,Connacht,Connacht-Alice
1019,2023-10-11,Eve,32,Electronics,2866.47,3286.47,New,0.09,Credit Card,Online,105167.04,95702.01,91727.04,3974.97,Munster,Munster-Eve
1061,2023-03-22,Alice,34,Clothing,2680.82,2771.02,New,0.2,Bank Transfer,Online,94214.68,75371.74,91147.88,-15776.14,Leinster,Leinster-Alice
1054,2023-04-24,David,48,Food,2316.92,2462.63,New,0.04,Credit Card,Online,118206.24,113477.99,111212.16,2265.83,Ulster,Ulster-David
1039,2023-02-09,David,20,Food,2014.11,2056.35,Returning,0.21,Bank Transfer,Retail,41127.0,32490.33,40282.2,-7791.87,Munster,Munster-David
1091,2023-10-28,Bob,39,Furniture,2184.49,2540.42,Returning,0.27,Bank Transfer,Online,99076.38,72325.76,85195.10999999999,-12869.35,Connacht,Connacht-Bob
1074,2023-08-12,Bob,2,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,5989.48,4911.37,5736.04,-824.67,Leinster,Leinster-Bob
1090,2023-11-14,Bob,1,Clothing,60.28,260.73,Returning,0.17,Cash,Online,260.73,216.41,60.28,156.13,Leinster,Leinster-Bob
1019,2023-12-15,David,36,Clothing,1340.51,1567.92,New,0.29,Cash,Online,56445.12,40076.04,48258.36,-8182.32,Leinster,Leinster-David
1039,2023-04-25,Alice,24,Clothing,2615.48,3062.22,New,0.19,Bank Transfer,Retail,73493.28,59529.56,62771.520000000004,-3241.96,Leinster,Leinster-Alice
1067,2023-07-05,Alice,27,Furniture,3624.97,3836.52,New,0.08,Cash,Online,103586.04,95299.16,97874.18999999999,-2575.03,Connacht,Connacht-Alice
1045,2023-11-19,Bob,2,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,1986.48,1807.7,1824.16,-16.46,Ulster,Ulster-Bob
1013,2023-02-25,Eve,31,Food,2757.06,3023.97,Returning,0.21,Cash,Online,93743.06999999999,74057.03,85468.86,-11411.83,Leinster,Leinster-Eve
1092,2023-02-09,Alice,14,Clothing,3586.58,4068.43,New,0.22,Credit Card,Online,56958.02,44427.26,50212.119999999995,-5784.86,Munster,Munster-Alice
1058,2023-12-20,David,2,Clothing,2250.91,2558.68,New,0.09,Credit Card,Retail,5117.36,4656.8,4501.82,154.98,Ulster,Ulster-David
1020,2023-02-09,Charlie,29,Electronics,184.05,675.91,Returning,0.1,Cash,Retail,19601.39,17641.25,5337.450000000001,12303.8,Leinster,Leinster-Charlie
1092,2023-12-13,Charlie,15,Clothing,2273.88,2696.02,New,0.3,Cash,Online,40440.3,28308.21,34108.200000000004,-5799.99,Ulster,Ulster-Charlie
1072,2023-08-25,Charlie,12,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,18540.239999999998,17984.03,18208.800000000003,-224.77,Munster,Munster-Charlie
1061,2023-10-16,Eve,37,Furniture,4651.77,4984.39,Returning,0.12,Cash,Retail,184422.43000000002,162291.74,172115.49000000002,-9823.75,Leinster,Leinster-Eve
1039,2023-09-19,Bob,28,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,22886.08,22428.36,18671.52,3756.84,Munster,Munster-Bob
1001,2023-08-04,David,20,Food,3279.76,3563.97,Returning,0.25,Cash,Retail,71279.4,53459.55,65595.20000000001,-12135.65,Connacht,Connacht-David
1003,2023-05-27,Eve,39,Clothing,310.96,457.84,New,0.03,Credit Card,Online,17855.76,17320.09,12127.439999999999,5192.65,Leinster,Leinster-Eve
1077,2023-12-02,David,24,Electronics,2258.54,2439.49,Returning,0.2,Credit Card,Retail,58547.759999999995,46838.21,54204.96,-7366.75,Leinster,Leinster-David
1092,2023-06-17,David,21,Clothing,2792.2,3254.55,New,0.02,Credit Card,Retail,68345.55,66978.64,58636.2,8342.44,Leinster,Leinster-David
1062,2023-04-02,Bob,10,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,16361.400000000001,13089.12,15248.800000000001,-2159.68,Leinster,Leinster-Bob
1063,2023-12-19,Charlie,46,Furniture,2302.62,2740.93,Returning,0.25,Bank Transfer,Online,126082.78,94562.08,105920.51999999999,-11358.44,Connacht,Connacht-Charlie
1025,2023-02-28,Bob,14,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,12383.14,10897.16,12034.26,-1137.1,Leinster,Leinster-Bob
1056,2023-02-28,Eve,37,Electronics,1555.41,1609.94,Returning,0.16,Credit Card,Online,59567.78,50036.94,57550.170000000006,-7513.23,Ulster,Ulster-Eve
1033,2023-10-31,Eve,18,Furniture,3124.48,3553.27,Returning,0.12,Cash,Retail,63958.86,56283.8,56240.64,43.16,Leinster,Leinster-Eve
1038,2023-06-18,Eve,24,Clothing,1543.91,1862.88,New,0.09,Bank Transfer,Online,44709.12,40685.3,37053.840000000004,3631.46,Connacht,Connacht-Eve
1006,2023-09-26,Bob,14,Food,4503.73,4879.88,New,0.24,Bank Transfer,Retail,68318.32,51921.92,63052.219999999994,-11130.3,Leinster,Leinster-Bob
1058,2023-12-29,David,34,Electronics,3160.61,3273.22,Returning,0.08,Credit Card,Retail,111289.48,102386.32,107460.74,-5074.42,Ulster,Ulster-David
1044,2023-02-14,David,12,Electronics,2221.31,2494.48,Returning,0.22,Bank Transfer,Online,29933.760000000002,23348.33,26655.72,-3307.39,Connacht,Connacht-David
1045,2023-12-11,Alice,22,Clothing,241.85,613.09,Returning,0.06,Cash,Online,13487.980000000001,12678.7,5320.7,7358.0,Connacht,Connacht-Alice
1032,2023-06-30,Eve,6,Clothing,2522.76,2840.14,Returning,0.07,Credit Card,Retail,17040.84,15847.98,15136.560000000001,711.42,Ulster,Ulster-Eve
1045,2023-06-19,David,36,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,146763.72,132087.35,138083.04,-5995.69,Ulster,Ulster-David
1061,2023-12-22,Alice,45,Clothing,1364.51,1844.8,Returning,0.18,Cash,Online,83016.0,68073.12,61402.95,6670.17,Ulster,Ulster-Alice
1047,2023-07-10,David,36,Food,4043.53,4384.85,New,0.14,Cash,Online,157854.6,135754.96,145567.08000000002,-9812.12,Ulster,Ulster-David
1021,2023-06-04,Eve,22,Electronics,1296.44,1751.24,New,0.22,Cash,Online,38527.28,30051.28,28521.68,1529.6,Ulster,Ulster-Eve
1080,2023-07-07,Charlie,14,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,62931.82,59155.91,57785.56,1370.35,Connacht,Connacht-Charlie
1085,2023-01-07,Eve,16,Food,472.08,842.46,New,0.0,Cash,Retail,13479.36,13479.36,7553.28,5926.08,Connacht,Connacht-Eve
1075,2023-05-13,Bob,36,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,157925.52,121602.65,156153.96,-34551.31,Leinster,Leinster-Bob
1036,2023-08-23,David,25,Food,2520.97,2707.11,New,0.25,Cash,Retail,67677.75,50758.31,63024.24999999999,-12265.94,Leinster,Leinster-David
1099,2023-02-14,David,32,Clothing,1517.86,1948.46,New,0.02,Credit Card,Online,62350.72,61103.71,48571.52,12532.19,Munster,Munster-David
1019,2023-11-10,Bob,33,Furniture,1362.31,1486.29,Returning,0.18,Credit Card,Retail,49047.57,40219.01,44956.229999999996,-4737.22,Leinster,Leinster-Bob
1020,2023-09-06,Bob,45,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,101477.25000000001,90314.75,98480.24999999999,-8165.5,Leinster,Leinster-Bob
1057,2023-01-31,Charlie,36,Food,4995.3,5165.09,Returning,0.24,Cash,Online,185943.24,141316.86,179830.80000000002,-38513.94,Ulster,Ulster-Charlie
1018,2023-01-23,David,20,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,25172.600000000002,18627.72,22812.399999999998,-4184.68,Ulster,Ulster-David
1047,2023-06-09,David,18,Clothing,560.92,1024.31,Returning,0.26,Cash,Online,18437.579999999998,13643.81,10096.56,3547.25,Leinster,Leinster-David
1049,2023-12-29,Charlie,38,Food,2945.92,3381.22,Returning,0.23,Cash,Retail,128486.35999999999,98934.5,111944.96,-13010.46,Munster,Munster-Charlie
1014,2023-06-07,Alice,3,Electronics,2468.29,2723.13,Returning,0.08,Cash,Retail,8169.39,7515.84,7404.87,110.97,Ulster,Ulster-Alice
1015,2023-02-08,Charlie,23,Electronics,2644.77,2684.83,New,0.24,Cash,Online,61751.09,46930.83,60829.71,-13898.88,Leinster,Leinster-Charlie
1031,2023-03-23,Eve,32,Clothing,3351.33,3711.47,New,0.16,Cash,Retail,118767.04,99764.31,107242.56,-7478.25,Leinster,Leinster-Eve
1001,2023-12-22,David,45,Clothing,1372.36,1687.83,New,0.02,Credit Card,Online,75952.34999999999,74433.3,61756.2,12677.1,Connacht,Connacht-David
1054,2023-09-15,Bob,16,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,80693.76,69396.63,72924.64,-3528.01,Munster,Munster-Bob
1003,2023-07-25,Eve,5,Food,2206.58,2490.47,New,0.28,Cash,Online,12452.349999999999,8965.69,11032.9,-2067.21,Connacht,Connacht-Eve
1016,2023-03-18,David,4,Food,688.98,863.81,New,0.27,Credit Card,Retail,3455.24,2522.33,2755.92,-233.59,Munster,Munster-David
1087,2023-01-12,Charlie,21,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,83762.7,81249.82,78211.98,3037.84,Ulster,Ulster-Charlie
1057,2023-10-22,Eve,40,Clothing,3233.37,3723.21,New,0.22,Bank Transfer,Retail,148928.4,116164.15,129334.79999999999,-13170.65,Munster,Munster-Eve
1075,2023-08-12,David,14,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,27498.100000000002,20898.56,22581.02,-1682.46,Leinster,Leinster-David
1012,2023-01-13,Alice,39,Furniture,3126.52,3465.79,New,0.08,Cash,Online,135165.81,124352.55,121934.28,2418.27,Leinster,Leinster-Alice
1074,2023-02-15,Alice,31,Furniture,1138.32,1266.25,Returning,0.14,Cash,Retail,39253.75,33758.22,35287.92,-1529.7,Munster,Munster-Alice
1096,2023-06-04,Bob,14,Furniture,2251.95,2626.32,Returning,0.21,Credit Card,Online,36768.48,29047.1,31527.299999999996,-2480.2,Munster,Munster-Bob
1016,2023-04-23,David,6,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,29278.32,25472.14,27012.54,-1540.4,Munster,Munster-David
1072,2023-08-21,Alice,12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,10517.52,10201.99,8531.880000000001,1670.11,Connacht,Connacht-Alice
1076,2023-01-17,Charlie,16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,35378.72,27949.19,31426.4,-3477.21,Munster,Munster-Charlie
1024,2023-12-26,David,17,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,72573.34000000001,52978.54,69949.22,-16970.68,Ulster,Ulster-David
1028,2023-08-11,Charlie,45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,224358.75,179487.0,218204.09999999998,-38717.1,Connacht,Connacht-Charlie
1008,2023-12-20,Charlie,23,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,53351.259999999995,41080.47,52829.39,-11748.92,Connacht,Connacht-Charlie
1092,2023-07-07,Alice,14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,37931.6,33759.12,35835.1,-2075.98,Munster,Munster-Alice
1036,2023-12-10,David,7,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,22145.899999999998,21038.6,20175.75,862.85,Ulster,Ulster-David
1090,2023-12-31,Eve,46,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,215091.4,174224.03,214595.52,-40371.49,Connacht,Connacht-Eve
1008,2023-06-12,Alice,32,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,142300.8,128070.72,137539.84,-9469.12,Leinster,Leinster-Alice
1058,2023-11-22,Alice,15,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,20045.55,14833.71,13417.2,1416.51,Connacht,Connacht-Alice
1060,2023-03-15,David,44,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,110564.96,106142.36,97325.79999999999,8816.56,Munster,Munster-David
1050,2023-08-21,David,17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,45129.05,39262.27,39895.600000000006,-633.33,Ulster,Ulster-David
1028,2023-08-12,Charlie,41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,170710.88,150225.57,162197.23,-11971.66,Munster,Munster-Charlie
1092,2023-11-15,David,47,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,158662.13,114236.73,142613.04,-28376.31,Leinster,Leinster-David
1041,2023-03-01,Charlie,44,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,149224.24,141763.03,144689.16,-2926.13,Leinster,Leinster-Charlie
1100,2023-12-01,Alice,34,Furniture,4991.09,5402.28,Returning,0.0,Cash,Retail,183677.52,183677.52,169697.06,13980.46,Leinster,Leinster-Alice
1064,2023-08-10,Bob,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,2441.15,2270.27,2105.25,165.02,Munster,Munster-Bob
1027,2023-02-06,Eve,45,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,66840.3,50130.23,51925.50000000001,-1795.27,Connacht,Connacht-Eve
1063,2023-10-05,Alice,27,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,60648.479999999996,57009.57,55865.159999999996,1144.41,Munster,Munster-Alice
1017,2023-07-15,David,23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,49399.4,45941.44,40744.96,5196.48,Ulster,Ulster-David
1073,2023-12-18,Eve,40,Food,157.15,436.53,New,0.04,Cash,Retail,17461.199999999997,16762.75,6286.0,10476.75,Connacht,Connacht-Eve
1033,2023-08-30,Bob,14,Food,504.3,735.95,Returning,0.21,Cash,Retail,10303.300000000001,8139.61,7060.2,1079.41,Leinster,Leinster-Bob
1084,2023-11-20,Bob,15,Furniture,3420.72,3513.74,New,0.02,Cash,Online,52706.1,51651.98,51310.799999999996,341.18,Munster,Munster-Bob
1077,2023-08-07,Charlie,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,203162.1,182845.89,189314.38,-6468.49,Leinster,Leinster-Charlie
1092,2023-07-11,Eve,33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,101740.98,93601.7,85648.86,7952.84,Leinster,Leinster-Eve
1029,2023-01-17,Charlie,31,Electronics,2719.0,3133.55,Returning,0.17,Bank Transfer,Retail,97140.05,80626.24,84289.0,-3662.76,Ulster,Ulster-Charlie
1013,2023-01-12,Alice,35,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,47323.85,36912.6,45944.85,-9032.25,Connacht,Connacht-Alice
1046,2023-07-12,Eve,17,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,68770.78,57767.46,65466.829999999994,-7699.37,Ulster,Ulster-Eve
1035,2023-01-22,Alice,28,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,118577.76000000001,85375.99,105598.64,-20222.65,Ulster,Ulster-Alice
1006,2023-04-30,Charlie,19,Clothing,2962.41,3218.9,New,0.29,Cash,Retail,61159.1,43422.96,56285.78999999999,-12862.83,Ulster,Ulster-Charlie
1082,2023-07-29,Eve,46,Food,1102.69,1437.12,New,0.11,Credit Card,Online,66107.51999999999,58835.69,50723.740000000005,8111.95,Leinster,Leinster-Eve
1069,2023-11-02,Charlie,23,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,22710.43,17487.03,12195.52,5291.51,Ulster,Ulster-Charlie
1047,2023-09-27,Eve,32,Electronics,367.98,806.14,Returning,0.22,Credit Card,Retail,25796.48,20121.25,11775.36,8345.89,Ulster,Ulster-Eve
1025,2023-07-11,Charlie,40,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,129589.59999999999,94600.41,119354.0,-24753.59,Connacht,Connacht-Charlie
1066,2023-06-24,Bob,13,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,56658.81,49293.16,53740.96,-4447.8,Connacht,Connacht-Bob
1010,2023-10-12,Charlie,20,Furniture,4298.74,4475.19,Returning,0.16,Cash,Online,89503.79999999999,75183.19,85974.79999999999,-10791.61,Ulster,Ulster-Charlie
1056,2023-07-23,Bob,35,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,94753.75,83383.3,82072.54999999999,1310.75,Connacht,Connacht-Bob
1030,2023-06-13,Charlie,5,Clothing,3932.14,4082.76,New,0.26,Credit Card,Online,20413.800000000003,15106.21,19660.7,-4554.49,Connacht,Connacht-Charlie
1005,2023-09-08,Eve,9,Electronics,4737.06,4869.5,New,0.07,Cash,Online,43825.5,40757.71,42633.54,-1875.83,Ulster,Ulster-Eve
1033,2023-08-15,Eve,29,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,46302.850000000006,43061.65,40950.61,2111.04,Leinster,Leinster-Eve
1065,2023-01-07,Eve,6,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,12700.439999999999,11303.39,12119.400000000001,-816.01,Ulster,Ulster-Eve
1018,2023-01-29,David,25,Food,4660.82,5011.43,New,0.07,Bank Transfer,Online,125285.75,116515.75,116520.5,-4.75,Connacht,Connacht-David
1096,2023-02-02,Alice,31,Electronics,1724.24,2036.2,New,0.17,Cash,Online,63122.200000000004,52391.43,53451.44,-1060.01,Leinster,Leinster-Alice
1049,2023-05-14,Eve,22,Electronics,4573.69,4820.3,New,0.04,Cash,Online,106046.6,101804.74,100621.18,1183.56,Munster,Munster-Eve
1011,2023-03-20,Bob,2,Furniture,4906.17,5107.43,Returning,0.1,Cash,Online,10214.86,9193.37,9812.34,-618.97,Leinster,Leinster-Bob
1085,2023-02-27,Eve,45,Furniture,3325.96,3781.4,Returning,0.27,Credit Card,Online,170163.0,124218.99,149668.2,-25449.21,Connacht,Connacht-Eve
1026,2023-01-26,David,5,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,20589.4,18118.67,20468.05,-2349.38,Leinster,Leinster-David
1063,2023-08-14,Bob,27,Clothing,3760.25,4147.11,New,0.22,Cash,Online,111971.96999999999,87338.14,101526.75,-14188.61,Ulster,Ulster-Bob
1089,2023-10-12,David,25,Furniture,3512.69,3964.63,Returning,0.03,Credit Card,Retail,99115.75,96142.28,87817.25,8325.03,Munster,Munster-David
1086,2023-01-04,Bob,8,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,14384.16,13377.27,12554.48,822.79,Munster,Munster-Bob
1059,2023-04-09,Charlie,1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,612.46,465.47,332.62,132.85,Munster,Munster-Charlie
1027,2023-02-08,Alice,20,Electronics,1748.11,2220.9,New,0.23,Credit Card,Retail,44418.0,34201.86,34962.2,-760.34,Connacht,Connacht-Alice
1049,2023-09-28,Alice,44,Furniture,3351.33,3465.35,Returning,0.12,Bank Transfer,Online,152475.4,134178.35,147458.52,-13280.17,Connacht,Connacht-Alice
1077,2023-10-12,David,23,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,18914.97,13429.63,12822.96,606.67,Munster,Munster-David
1033,2023-06-06,Alice,32,Food,108.99,351.6,Returning,0.27,Credit Card,Retail,11251.2,8213.38,3487.68,4725.7,Leinster,Leinster-Alice
1098,2023-03-16,David,11,Furniture,741.48,878.09,New,0.29,Cash,Retail,9658.99,6857.88,8156.280000000001,-1298.4,Munster,Munster-David
1099,2023-10-15,David,39,Electronics,3592.89,4004.0,New,0.13,Cash,Online,156156.0,135855.72,140122.71,-4266.99,Leinster,Leinster-David
1001,2023-05-10,David,47,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,249858.11000000002,234866.62,228670.51,6196.11,Leinster,Leinster-David
1021,2023-06-24,Alice,24,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,127423.68,103213.18,117988.08,-14774.9,Connacht,Connacht-Alice
1055,2023-03-25,David,11,Electronics,2495.2,2600.93,New,0.21,Bank Transfer,Retail,28610.23,22602.08,27447.199999999997,-4845.12,Leinster,Leinster-David
1006,2023-01-22,Alice,29,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,127768.20000000001,122657.47,126245.41,-3587.94,Munster,Munster-Alice
1092,2023-01-27,David,26,Furniture,3697.29,4003.96,New,0.24,Cash,Online,104102.96,79118.25,96129.54,-17011.29,Connacht,Connacht-David
1081,2023-07-14,Eve,16,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,41090.08,40679.18,40482.4,196.78,Ulster,Ulster-Eve
1069,2023-12-03,David,35,Electronics,2885.16,3224.84,New,0.14,Cash,Online,112869.40000000001,97067.68,100980.59999999999,-3912.92,Ulster,Ulster-David
1095,2023-08-24,Bob,20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,19983.6,17985.24,14585.4,3399.84,Connacht,Connacht-Bob
1005,2023-04-02,David,46,Furniture,4691.42,5026.19,Returning,0.22,Bank Transfer,Retail,231204.74,180339.7,215805.32,-35465.62,Munster,Munster-David
1003,2023-01-21,Charlie,3,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,6273.6900000000005,5709.06,5376.15,332.91,Ulster,Ulster-Charlie
1053,2023-10-30,David,1,Food,2258.44,2475.56,New,0.25,Cash,Online,2475.56,1856.67,2258.44,-401.77,Ulster,Ulster-David
1023,2023-12-23,Bob,47,Electronics,3374.72,3483.15,Returning,0.18,Cash,Online,163708.05000000002,134240.6,158611.84,-24371.24,Leinster,Leinster-Bob
1053,2023-03-25,Bob,1,Clothing,1702.82,1862.61,Returning,0.24,Cash,Retail,1862.61,1415.58,1702.82,-287.24,Leinster,Leinster-Bob
1037,2023-09-19,Alice,17,Electronics,1308.58,1575.59,New,0.3,Cash,Online,26785.03,18749.52,22245.86,-3496.34,Munster,Munster-Alice
1074,2023-05-27,Eve,2,Food,3173.69,3503.11,New,0.2,Bank Transfer,Retail,7006.22,5604.98,6347.38,-742.4,Connacht,Connacht-Eve
1074,2023-09-14,David,29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,16402.98,11482.09,5036.429999999999,6445.66,Munster,Munster-David
1083,2023-02-27,Alice,20,Clothing,3617.59,4003.5,New,0.01,Credit Card,Retail,80070.0,79269.3,72351.8,6917.5,Connacht,Connacht-Alice
1017,2023-01-15,Eve,6,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,18486.239999999998,16637.62,15566.52,1071.1,Ulster,Ulster-Eve
1085,2023-06-11,David,8,Food,3048.48,3198.54,Returning,0.03,Bank Transfer,Online,25588.32,24820.67,24387.84,432.83,Leinster,Leinster-David
1078,2023-06-12,Charlie,29,Electronics,3177.81,3222.65,Returning,0.08,Credit Card,Retail,93456.85,85980.3,92156.49,-6176.19,Munster,Munster-Charlie
1073,2023-11-16,David,48,Clothing,2658.9,2838.27,New,0.25,Credit Card,Online,136236.96,102177.72,127627.20000000001,-25449.48,Munster,Munster-David
1001,2023-10-08,Bob,33,Furniture,2933.54,3307.75,Returning,0.01,Bank Transfer,Retail,109155.75,108064.19,96806.81999999999,11257.37,Connacht,Connacht-Bob
1051,2023-10-07,Bob,3,Furniture,3434.75,3659.42,New,0.16,Cash,Online,10978.26,9221.74,10304.25,-1082.51,Connacht,Connacht-Bob
1045,2023-01-12,Charlie,35,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,146603.1,121680.57,132227.9,-10547.33,Munster,Munster-Charlie
1077,2023-10-01,Alice,5,Electronics,3650.89,3930.06,New,0.17,Bank Transfer,Online,19650.3,16309.75,18254.45,-1944.7,Connacht,Connacht-Alice
1004,2023-09-28,Eve,27,Clothing,4354.6,4820.2,New,0.14,Credit Card,Retail,130145.4,111925.04,117574.20000000001,-5649.16,Munster,Munster-Eve
1062,2023-07-27,David,44,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,64336.36,48895.63,43460.56,5435.07,Munster,Munster-David
1065,2023-01-27,Bob,12,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,24955.68,23957.45,24428.16,-470.71,Munster,Munster-Bob
1032,2023-03-13,Alice,20,Electronics,4741.59,4975.23,New,0.09,Credit Card,Online,99504.59999999999,90549.19,94831.8,-4282.61,Ulster,Ulster-Alice
1034,2023-03-01,Charlie,45,Food,2013.12,2321.87,New,0.18,Bank Transfer,Retail,104484.15,85677.0,90590.4,-4913.4,Connacht,Connacht-Charlie
1092,2023-05-25,Bob,20,Food,668.11,803.49,New,0.21,Bank Transfer,Online,16069.8,12695.14,13362.2,-667.06,Leinster,Leinster-Bob
1095,2023-04-03,Charlie,9,Food,2650.95,2860.42,New,0.12,Cash,Retail,25743.78,22654.53,23858.55,-1204.02,Leinster,Leinster-Charlie
1072,2023-11-05,David,39,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,36427.56,26956.39,23087.22,3869.17,Connacht,Connacht-David
1039,2023-01-08,Eve,4,Electronics,1054.12,1175.22,Returning,0.12,Bank Transfer,Retail,4700.88,4136.77,4216.48,-79.71,Munster,Munster-Eve
1026,2023-03-20,Bob,19,Electronics,4991.68,5296.65,New,0.12,Bank Transfer,Online,100636.34999999999,88559.99,94841.92000000001,-6281.93,Leinster,Leinster-Bob
1034,2023-01-27,Bob,38,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,117097.0,115926.03,103730.5,12195.53,Leinster,Leinster-Bob
1054,2023-06-23,David,27,Electronics,1456.09,1510.43,Returning,0.17,Cash,Retail,40781.61,33848.74,39314.43,-5465.69,Connacht,Connacht-David
